Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

01:40:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:19:09 PM  all   11.47    0.00    3.06   11.55    0.00    0.42    0.00    0.00    0.00   73.49
02:19:10 PM  all    9.14    0.00    2.71   10.49    0.00    0.42    0.00    0.00    0.00   77.24
02:19:11 PM  all    8.40    0.00    2.37   10.69    0.00    0.25    0.00    0.00    0.00   78.29
02:19:12 PM  all    8.68    0.00    2.61    9.87    0.00    0.34    0.00    0.00    0.00   78.50
02:19:13 PM  all   13.91    0.00    2.47   11.95    0.00    0.26    0.00    0.00    0.00   71.42
02:19:14 PM  all    9.56    0.00    2.79    9.56    0.00    0.59    0.00    0.00    0.00   77.50
02:19:15 PM  all    9.09    0.00    2.55   10.88    0.00    0.17    0.00    0.00    0.00   77.32
02:19:16 PM  all   12.38    0.00    2.73   12.21    0.00    0.34    0.00    0.00    0.00   72.33
02:19:17 PM  all    9.51    0.00    2.63   11.04    0.00    0.34    0.00    0.00    0.00   76.49
02:19:18 PM  all   10.20    0.00    2.63   11.13    0.00    0.51    0.00    0.00    0.00   75.53
02:19:19 PM  all    9.75    0.00    2.29   10.09    0.00    0.25    0.00    0.00    0.00   77.61
02:19:20 PM  all   10.96    0.00    2.80   11.13    0.00    0.42    0.00    0.00    0.00   74.68
02:19:21 PM  all   11.56    0.00    2.87   10.46    0.00    0.34    0.00    0.00    0.00   74.77
02:19:22 PM  all   11.62    0.00    2.71   10.86    0.00    0.42    0.00    0.00    0.00   74.39
02:19:23 PM  all   12.35    0.00    2.47   11.33    0.00    0.26    0.00    0.00    0.00   73.59
02:19:24 PM  all    9.91    0.00    2.79   10.41    0.00    0.42    0.00    0.00    0.00   76.46
02:19:25 PM  all   14.98    0.00    2.65   11.47    0.00    0.17    0.00    0.00    0.00   70.72
02:19:26 PM  all   10.15    0.00    2.54    9.31    0.00    0.25    0.00    0.00    0.00   77.75
02:19:27 PM  all   12.72    0.00    3.25   11.19    0.00    0.17    0.00    0.00    0.00   72.67
02:19:28 PM  all    9.25    0.00    2.37    9.50    0.00    0.51    0.00    0.00    0.00   78.37
02:19:29 PM  all   13.65    0.00    2.83   12.02    0.00    0.34    0.00    0.00    0.00   71.16
02:19:30 PM  all   13.29    0.00    2.86   11.19    0.00    0.34    0.00    0.00    0.00   72.33
02:19:31 PM  all   10.74    0.00    2.96   10.31    0.00    0.25    0.00    0.00    0.00   75.74
02:19:32 PM  all   12.63    0.00    2.46   10.34    0.00    0.34    0.00    0.00    0.00   74.24
02:19:33 PM  all   11.84    0.00    2.56   10.65    0.00    0.34    0.00    0.00    0.00   74.62
02:19:34 PM  all   10.78    0.00    2.63   10.95    0.00    0.42    0.00    0.00    0.00   75.21
02:19:35 PM  all    9.56    0.00    2.88   10.74    0.00    0.34    0.00    0.00    0.00   76.48
02:19:36 PM  all   11.04    0.00    2.80   10.19    0.00    0.42    0.00    0.00    0.00   75.55
02:19:37 PM  all    9.89    0.00    2.22   11.00    0.00    0.26    0.00    0.00    0.00   76.64
02:19:38 PM  all    7.64    0.00    2.29    9.68    0.00    0.25    0.00    0.00    0.00   80.14
02:19:39 PM  all    9.24    0.00    2.88   11.02    0.00    0.42    0.00    0.00    0.00   76.44
02:19:40 PM  all   10.67    0.00    2.54   11.35    0.00    0.42    0.00    0.00    0.00   75.02
02:19:41 PM  all    8.48    0.00    2.37    9.41    0.00    0.34    0.00    0.00    0.00   79.39
02:19:42 PM  all   10.06    0.00    2.96   10.48    0.00    0.42    0.00    0.00    0.00   76.08
02:19:43 PM  all   14.18    0.00    2.65   10.50    0.00    0.26    0.00    0.00    0.00   72.42
02:19:44 PM  all   10.11    0.00    2.89   10.20    0.00    0.42    0.00    0.00    0.00   76.38
02:19:45 PM  all    7.78    0.00    2.28    9.90    0.00    0.34    0.00    0.00    0.00   79.70
02:19:46 PM  all    9.92    0.00    2.63   11.03    0.00    0.25    0.00    0.00    0.00   76.17
02:19:47 PM  all   11.09    0.00    2.56   10.67    0.00    0.34    0.00    0.00    0.00   75.34
02:19:48 PM  all   12.83    0.00    2.72   11.13    0.00    0.34    0.00    0.00    0.00   72.98
02:19:49 PM  all   13.69    0.00    2.55   10.54    0.00    0.43    0.00    0.00    0.00   72.79
02:19:50 PM  all   12.88    0.00    3.07   12.03    0.00    0.26    0.00    0.00    0.00   71.76
02:19:51 PM  all   10.88    0.00    2.78   10.37    0.00    0.51    0.00    0.00    0.00   75.46
02:19:52 PM  all   13.44    0.00    2.98   10.88    0.00    0.26    0.00    0.00    0.00   72.45
02:19:53 PM  all   14.31    0.00    2.54   11.26    0.00    0.25    0.00    0.00    0.00   71.63
02:19:54 PM  all    8.31    0.00    2.71    9.41    0.00    0.59    0.00    0.00    0.00   78.97
02:19:55 PM  all   13.93    0.00    3.06   11.64    0.00    0.25    0.00    0.00    0.00   71.11
02:19:56 PM  all   13.27    0.00    2.70   11.41    0.00    0.51    0.00    0.00    0.00   72.10
02:19:57 PM  all    9.25    0.00    2.80   10.87    0.00    0.17    0.00    0.00    0.00   76.91
02:19:58 PM  all   10.91    0.00    2.56   11.76    0.00    0.26    0.00    0.00    0.00   74.51
02:19:59 PM  all   10.81    0.00    3.32   11.66    0.00    0.26    0.00    0.00    0.00   73.96
02:20:00 PM  all    9.09    0.00    2.80   10.71    0.00    0.34    0.00    0.00    0.00   77.06
02:20:01 PM  all    9.58    0.00    2.63   10.43    0.00    0.34    0.00    0.00    0.00   77.01
02:20:02 PM  all    8.63    0.00    2.71   10.49    0.00    0.34    0.00    0.00    0.00   77.83
02:20:03 PM  all   15.88    0.00    3.09   11.67    0.00    0.09    0.00    0.00    0.00   69.27
02:20:04 PM  all    9.68    0.00    2.31   11.83    0.00    0.17    0.00    0.00    0.00   76.01
02:20:05 PM  all   11.36    0.00    3.22   11.36    0.00    0.34    0.00    0.00    0.00   73.73
02:20:06 PM  all    9.14    0.00    2.37    9.57    0.00    0.25    0.00    0.00    0.00   78.66
02:20:07 PM  all   10.87    0.00    3.06   11.21    0.00    0.25    0.00    0.00    0.00   74.62
02:20:08 PM  all   10.17    0.00    2.46    9.66    0.00    0.25    0.00    0.00    0.00   77.46
02:20:09 PM  all   11.04    0.00    2.89   10.70    0.00    0.34    0.00    0.00    0.00   75.04
02:20:10 PM  all   10.87    0.00    2.89   10.70    0.00    0.34    0.00    0.00    0.00   75.21
02:20:11 PM  all   11.99    0.00    3.25   11.73    0.00    0.26    0.00    0.00    0.00   72.77
02:20:12 PM  all    8.35    0.00    2.04    9.54    0.00    0.43    0.00    0.00    0.00   79.64
02:20:13 PM  all   12.06    0.00    2.29    9.69    0.00    0.25    0.00    0.00    0.00   75.70
02:20:14 PM  all   14.16    0.00    4.18   10.07    0.00    0.60    0.00    0.00    0.00   70.99
02:20:15 PM  all   10.46    0.00    2.72   11.39    0.00    0.34    0.00    0.00    0.00   75.09
02:20:16 PM  all   10.14    0.00    2.81   12.01    0.00    0.26    0.00    0.00    0.00   74.79
02:20:17 PM  all    7.12    0.00    2.37   10.26    0.00    0.42    0.00    0.00    0.00   79.81
02:20:18 PM  all   12.07    0.00    2.98   11.31    0.00    0.34    0.00    0.00    0.00   73.30
02:20:19 PM  all   12.70    0.00    3.15   10.49    0.00    0.17    0.00    0.00    0.00   73.49
02:20:20 PM  all   11.78    0.00    3.22   11.10    0.00    0.34    0.00    0.00    0.00   73.56
02:20:21 PM  all   10.64    0.00    2.70   11.91    0.00    0.42    0.00    0.00    0.00   74.32
02:20:22 PM  all    6.72    0.00    1.87    9.70    0.00    0.09    0.00    0.00    0.00   81.62
02:20:23 PM  all    8.82    0.00    1.85   11.34    0.00    0.59    0.00    0.00    0.00   77.39
02:20:24 PM  all   12.42    0.00    4.56   10.81    0.00    0.59    0.00    0.00    0.00   71.62
02:20:25 PM  all   24.36    0.00    5.30   10.60    0.00    0.43    0.00    0.00    0.00   59.32
02:20:26 PM  all   13.41    0.00    4.84   10.61    0.00    0.34    0.00    0.00    0.00   70.80
02:20:27 PM  all    7.53    0.00    2.45   10.41    0.00    0.68    0.00    0.00    0.00   78.93
02:20:28 PM  all   17.19    0.08    7.45   10.67    0.00    0.51    0.00    0.00    0.00   64.10
02:20:29 PM  all    6.52    0.00    2.29   11.01    0.00    0.25    0.00    0.00    0.00   79.93
02:20:30 PM  all    6.18    0.00    2.46    9.99    0.00    0.25    0.00    0.00    0.00   81.12
02:20:31 PM  all    7.26    0.00    2.36   10.63    0.00    0.34    0.00    0.00    0.00   79.41
02:20:32 PM  all    7.87    0.00    2.28   11.93    0.00    0.42    0.00    0.00    0.00   77.50
02:20:33 PM  all   16.61    0.00    3.90   11.02    0.00    0.34    0.00    0.00    0.00   68.14
02:20:34 PM  all   15.77    0.00    5.03   10.06    0.00    0.51    0.00    0.00    0.00   68.63
02:20:35 PM  all   12.17    0.00    3.49   11.66    0.00    0.34    0.00    0.00    0.00   72.34
02:20:36 PM  all   13.66    0.00    2.87   10.03    0.00    0.42    0.00    0.00    0.00   73.02
02:20:37 PM  all    8.26    0.00    2.47   10.48    0.00    0.34    0.00    0.00    0.00   78.45
02:20:38 PM  all    7.23    0.00    2.30   10.03    0.00    0.17    0.00    0.00    0.00   80.27
02:20:39 PM  all   15.65    0.00    3.66   10.12    0.00    0.26    0.00    0.00    0.00   70.32
02:20:40 PM  all    9.58    0.00    2.54   10.93    0.00    0.51    0.00    0.00    0.00   76.44
02:20:41 PM  all    9.95    0.00    2.89   10.54    0.00    0.26    0.00    0.00    0.00   76.36
02:20:42 PM  all    9.86    0.00    2.30   11.31    0.00    0.34    0.00    0.00    0.00   76.19
02:20:43 PM  all   13.29    0.00    3.13   10.33    0.00    0.34    0.00    0.00    0.00   72.90
02:20:44 PM  all    8.74    0.00    2.55   10.70    0.00    0.17    0.00    0.00    0.00   77.84
02:20:45 PM  all    8.00    0.00    2.55   10.21    0.00    0.26    0.00    0.00    0.00   78.98
02:20:46 PM  all   10.50    0.00    2.71   10.16    0.00    0.42    0.00    0.00    0.00   76.21
02:20:47 PM  all   12.20    0.00    2.71   11.78    0.00    0.25    0.00    0.00    0.00   73.05
02:20:48 PM  all   10.42    0.00    2.71   10.68    0.00    0.34    0.00    0.00    0.00   75.85
02:20:49 PM  all   10.92    0.00    2.46   11.52    0.00    0.34    0.00    0.00    0.00   74.77
02:20:50 PM  all    9.75    0.00    2.63   10.52    0.00    0.34    0.00    0.00    0.00   76.76
02:20:51 PM  all   10.67    0.00    2.88   10.50    0.00    0.25    0.00    0.00    0.00   75.70
02:20:52 PM  all    9.62    0.00    2.30   11.15    0.00    0.34    0.00    0.00    0.00   76.60
02:20:53 PM  all   12.10    0.00    2.45   10.58    0.00    0.25    0.00    0.00    0.00   74.62
02:20:54 PM  all    8.45    0.00    2.54   10.40    0.00    0.34    0.00    0.00    0.00   78.28
02:20:55 PM  all   10.54    0.00    2.38   10.20    0.00    0.34    0.00    0.00    0.00   76.53
02:20:56 PM  all   12.80    0.00    3.31   11.53    0.00    0.42    0.00    0.00    0.00   71.95
02:20:57 PM  all    8.39    0.00    2.37    9.24    0.00    0.17    0.00    0.00    0.00   79.83
02:20:58 PM  all   14.75    0.00    3.24   10.40    0.00    0.34    0.00    0.00    0.00   71.27
02:20:59 PM  all   12.99    0.00    3.14   10.95    0.00    0.42    0.00    0.00    0.00   72.50
02:21:00 PM  all   11.32    0.00    2.89   11.23    0.00    0.34    0.00    0.00    0.00   74.21
02:21:01 PM  all    9.44    0.00    2.36   10.45    0.00    0.51    0.00    0.00    0.00   77.25
02:21:02 PM  all   10.37    0.00    2.55   11.30    0.00    0.25    0.00    0.00    0.00   75.53
02:21:03 PM  all   13.81    0.00    2.80   10.93    0.00    0.34    0.00    0.00    0.00   72.12
02:21:04 PM  all    9.61    0.00    2.61   10.79    0.00    0.51    0.00    0.00    0.00   76.48
02:21:05 PM  all   11.18    0.00    2.99   11.95    0.00    0.34    0.00    0.00    0.00   73.55
02:21:06 PM  all   14.20    0.00    2.89   12.24    0.00    0.34    0.00    0.00    0.00   70.32
02:21:07 PM  all   10.45    0.00    2.55   10.54    0.00    0.42    0.00    0.00    0.00   76.04
02:21:08 PM  all    9.71    0.00    2.62   11.82    0.00    0.34    0.00    0.00    0.00   75.51
02:21:09 PM  all    6.97    0.00    2.29   10.37    0.00    0.34    0.00    0.00    0.00   80.03
02:21:10 PM  all    7.12    0.00    2.46   10.34    0.00    0.17    0.00    0.00    0.00   79.92
02:21:11 PM  all   10.88    0.00    4.42   11.05    0.00    0.42    0.00    0.00    0.00   73.24
02:21:12 PM  all   14.09    0.00    4.84   11.12    0.00    0.42    0.00    0.00    0.00   69.52
02:21:13 PM  all   12.84    0.00    2.38   10.46    0.00    0.17    0.00    0.00    0.00   74.15
02:21:14 PM  all    9.31    0.00    2.62   11.09    0.00    0.17    0.00    0.00    0.00   76.80
02:21:15 PM  all   10.09    0.00    2.91   10.60    0.00    0.34    0.00    0.00    0.00   76.07
02:21:16 PM  all    8.71    0.00    2.54   10.24    0.00    0.42    0.00    0.00    0.00   78.09
02:21:17 PM  all   11.72    0.00    2.80   10.88    0.00    0.25    0.00    0.00    0.00   74.34
02:21:18 PM  all    6.19    0.00    2.37    9.25    0.00    0.17    0.00    0.00    0.00   82.02
02:21:19 PM  all   10.14    0.00    2.81   10.66    0.00    0.26    0.00    0.00    0.00   76.13
02:21:20 PM  all   10.40    0.00    2.73   11.59    0.00    0.34    0.00    0.00    0.00   74.94
02:21:21 PM  all   10.76    0.00    2.80   11.19    0.00    0.51    0.00    0.00    0.00   74.75
02:21:22 PM  all    9.84    0.00    2.88   10.94    0.00    0.08    0.00    0.00    0.00   76.25
02:21:23 PM  all   17.53    0.00    2.79   11.09    0.00    0.42    0.00    0.00    0.00   68.16
02:21:24 PM  all   10.13    0.00    2.72   11.15    0.00    0.34    0.00    0.00    0.00   75.66
02:21:25 PM  all    8.84    0.00    2.72   10.88    0.00    0.26    0.00    0.00    0.00   77.30
02:21:26 PM  all   12.12    0.00    3.73   11.44    0.00    0.25    0.00    0.00    0.00   72.46
02:21:27 PM  all    7.67    0.26    2.64   11.68    0.00    0.09    0.00    0.00    0.00   77.66
02:21:28 PM  all    7.95    0.00    2.11   11.24    0.00    0.00    0.00    0.00    0.00   78.70
02:21:29 PM  all    6.82    0.00    2.02   10.87    0.00    0.00    0.00    0.00    0.00   80.29
02:21:30 PM  all    8.36    0.00    2.03   11.40    0.00    0.08    0.00    0.00    0.00   78.12
02:21:31 PM  all    7.35    0.00    1.69   10.48    0.00    0.08    0.00    0.00    0.00   80.39
02:21:32 PM  all    9.62    0.00    1.70   12.17    0.00    0.00    0.00    0.00    0.00   76.51
02:21:33 PM  all    9.67    0.00    1.78   11.37    0.00    0.00    0.00    0.00    0.00   77.18
02:21:34 PM  all    7.71    0.00    1.95   11.52    0.00    0.00    0.00    0.00    0.00   78.83
02:21:35 PM  all    7.32    0.00    1.62   11.74    0.00    0.09    0.00    0.00    0.00   79.23
02:21:36 PM  all    8.00    0.00    1.96   11.91    0.00    0.00    0.00    0.00    0.00   78.13
02:21:37 PM  all    6.37    0.00    1.61    9.85    0.00    0.08    0.00    0.00    0.00   82.09
02:21:38 PM  all    7.32    0.00    2.02   10.68    0.00    0.00    0.00    0.00    0.00   79.98
02:21:39 PM  all    8.91    0.00    2.04   11.87    0.00    0.00    0.00    0.00    0.00   77.18
02:21:40 PM  all    9.59    0.00    2.21   11.71    0.00    0.08    0.00    0.00    0.00   76.40
02:21:41 PM  all    7.96    0.00    1.71   12.23    0.00    0.00    0.00    0.00    0.00   78.10
02:21:42 PM  all    9.23    0.00    2.03   11.85    0.00    0.00    0.00    0.00    0.00   76.88
02:21:43 PM  all    9.25    0.00    2.29   10.86    0.00    0.08    0.00    0.00    0.00   77.52
02:21:44 PM  all    7.71    0.00    1.95   10.75    0.00    0.00    0.00    0.00    0.00   79.59
02:21:45 PM  all   12.31    0.00    1.94   10.37    0.00    0.00    0.00    0.00    0.00   75.38
02:21:46 PM  all    8.38    0.00    2.03   11.76    0.00    0.17    0.00    0.00    0.00   77.66
02:21:47 PM  all    8.47    0.00    2.12   12.63    0.00    0.00    0.00    0.00    0.00   76.78
02:21:48 PM  all    8.50    0.00    1.96   10.80    0.00    0.00    0.00    0.00    0.00   78.74
02:21:49 PM  all    8.21    0.00    1.86   11.60    0.00    0.00    0.00    0.00    0.00   78.32
02:21:50 PM  all    8.38    0.00    2.03   12.36    0.00    0.00    0.00    0.00    0.00   77.22
02:21:51 PM  all    6.81    0.00    2.02    9.92    0.00    0.08    0.00    0.00    0.00   81.18
02:21:52 PM  all    7.00    0.00    1.94   11.05    0.00    0.08    0.00    0.00    0.00   79.92
02:21:53 PM  all   12.90    0.00    2.21   12.56    0.00    0.00    0.00    0.00    0.00   72.33
02:21:54 PM  all    8.57    0.00    1.95   11.54    0.00    0.00    0.00    0.00    0.00   77.95
02:21:55 PM  all    4.88    0.00    1.35   11.03    0.00    0.00    0.00    0.00    0.00   82.74
02:21:56 PM  all    3.45    0.00    1.52   11.11    0.00    0.00    0.00    0.00    0.00   83.92
02:21:57 PM  all    7.67    0.00    1.52   10.46    0.00    0.00    0.00    0.00    0.00   80.35
02:21:58 PM  all    3.88    0.00    1.27   11.39    0.00    0.08    0.00    0.00    0.00   83.38
02:21:59 PM  all    5.66    0.00    1.77   12.67    0.00    0.00    0.00    0.00    0.00   79.90
02:22:00 PM  all    4.95    0.00    1.51   12.34    0.00    0.17    0.00    0.00    0.00   81.02
02:22:01 PM  all    5.65    0.00    1.60   11.73    0.00    0.08    0.00    0.00    0.00   80.93
02:22:02 PM  all    5.70    0.00    1.76   13.76    0.00    0.00    0.00    0.00    0.00   78.78
02:22:03 PM  all    5.77    0.00    1.36   13.83    0.00    0.17    0.00    0.00    0.00   78.88
02:22:04 PM  all    6.64    0.00    1.85   10.85    0.00    0.08    0.00    0.00    0.00   80.57
02:22:05 PM  all   11.67    0.00    2.03   11.83    0.00    0.00    0.00    0.00    0.00   74.47
02:22:06 PM  all    7.10    0.00    1.61   10.74    0.00    0.08    0.00    0.00    0.00   80.47
02:22:07 PM  all    7.72    0.00    1.95   11.97    0.00    0.00    0.00    0.00    0.00   78.35
02:22:08 PM  all    7.03    0.00    1.69   11.18    0.00    0.08    0.00    0.00    0.00   80.02
02:22:09 PM  all    7.28    0.00    1.86   11.01    0.00    0.00    0.00    0.00    0.00   79.85
02:22:10 PM  all    7.61    0.00    1.61   11.92    0.00    0.00    0.00    0.00    0.00   78.87
02:22:11 PM  all    8.06    0.00    2.21   11.63    0.00    0.08    0.00    0.00    0.00   78.01
02:22:12 PM  all    7.53    0.00    1.61   11.84    0.00    0.00    0.00    0.00    0.00   79.02
02:22:13 PM  all   13.30    0.00    2.78   11.20    0.00    0.00    0.00    0.00    0.00   72.73
02:22:14 PM  all    9.07    0.00    2.71   11.44    0.00    0.08    0.00    0.00    0.00   76.69
02:22:15 PM  all    8.68    0.00    3.15   10.55    0.00    0.26    0.00    0.00    0.00   77.36
02:22:16 PM  all    6.59    0.00    1.94   11.06    0.00    0.17    0.00    0.00    0.00   80.24
02:22:17 PM  all    8.56    0.00    2.71   11.53    0.00    0.00    0.00    0.00    0.00   77.20
02:22:18 PM  all    8.51    0.00    1.87   12.68    0.00    0.00    0.00    0.00    0.00   76.94
02:22:19 PM  all    8.50    0.00    2.46   12.15    0.00    0.00    0.00    0.00    0.00   76.89
02:22:20 PM  all    7.99    0.00    2.12   10.62    0.00    0.00    0.00    0.00    0.00   79.27
